id,source,title,publication_date,section,page,length,byline,ent_countries,ent_places,ent_places_fr,ent_places_nl,ent_places_uk,n_entities,n_sentences,n_stopwords,n_tokens,n_unique_entities,n_words,pos_adj,pos_adp,pos_adv,pos_conj,pos_det,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_space,pos_verb,pos_x,unique_ent_countries,unique_ent_places,unique_ent_places_fr,unique_ent_places_nl,unique_ent_places_uk
volks_0265,Volkskrant,Notting Hill,2017-05-27,magazine rubrieken,46,634,MIRJAM BOSGRAAF,,1,,1,3,5,43,288,780,3,492,55,55,58,34,61,153,22,48,58,117,33,80,6,,1,,1,1
volks_0266,Volkskrant,Trump is een blamage voor de hele vrije wereld,2017-05-29,opinie en debat,18,817,DIRK-JAN VAN BAAR,9,3,,,1,13,45,428,912,11,484,61,103,70,54,84,192,11,71,14,99,10,138,5,8,2,,,1
volks_0267,Volkskrant,Trump als middel tot Europese integratie,2017-05-30,ten eerste,4,1274,ARIE ELSHOUT,22,4,,,,26,79,667,1403,16,736,103,159,98,69,156,312,11,91,28,140,26,206,4,14,2,,,
volks_0268,Volkskrant,Merkels woorden,2017-05-30,opinie en debat,21,395,ARNOUT BROUWERS,4,2,,1,,7,27,193,431,4,238,39,36,29,26,39,99,2,36,3,53,6,61,2,1,2,,1,
volks_0269,Volkskrant,Blijft Mr. Bean voorlopig een volbloed Europeaan?,2017-05-30,economie,29,503,,4,2,,1,,7,23,226,519,4,293,25,55,34,37,50,121,20,25,9,51,8,82,2,1,2,,1,
volks_0270,Volkskrant,Vruchtbare grond voor Conservatieven van May,2017-05-31,ten eerste,7,877,PATRICK VAN IJZENDOORN,2,1,,,7,10,60,427,1042,4,615,52,104,48,44,93,245,15,89,39,154,20,137,2,1,1,,,2
volks_0271,Volkskrant,Het wordt steeds drukker op de Noordzee,2017-05-31,ten eerste,8,921,BART DIRKS,6,1,,3,1,11,60,433,982,7,549,61,119,60,40,102,226,25,63,13,119,13,131,10,3,1,,2,1
volks_0272,Volkskrant,'Shock poll' voorspelt verlies May,2017-06-01,ten eerste,3,1070,PATRICK VAN IJZENDOORN,1,,,,4,5,66,497,1161,5,664,77,118,69,45,113,257,33,85,22,138,28,169,7,1,,,,4
volks_0273,Volkskrant,"'Uit de loopgraven, verbouw de euro'",2017-06-01,ten eerste,15,1186,MARC PEEPERKORN,4,1,,,,5,66,510,1280,4,770,106,161,57,67,149,302,23,58,15,152,29,153,8,3,1,,,
volks_0274,Volkskrant,Hoe nu verder met Merkel en Trump,2017-06-01,opinie en debat,25,1839,,44,5,,,,49,102,910,1979,17,1069,153,221,106,116,202,448,30,144,32,189,26,304,8,13,4,,,
volks_0275,Volkskrant,"Theresa Maybe of 'marxist' Corbyn, een ellendige keus",2017-06-02,opinie en debat,23,798,,8,,,,1,9,48,388,877,5,489,68,86,43,56,95,192,15,66,11,100,10,129,6,4,,,,1
volks_0276,Volkskrant,Brexit? So what! ING verhuist werk naar Londen,2017-06-02,economie,28,148,,,2,,3,4,9,8,60,148,3,88,10,20,8,11,14,41,3,4,1,16,,18,2,,1,,1,1
volks_0277,Volkskrant,Waarom werken devaluaties steeds slechter?,2017-06-02,economie,28,499,,1,,,,,1,28,248,553,1,305,26,63,33,24,66,121,42,21,6,57,11,71,12,1,,,,
volks_0278,Volkskrant,Wankelend in de voetsporen van Thatcher,2017-06-03,zaterdag,2,2601,DOOR PATRICK VAN IJZENDOORN,4,5,,,7,16,171,1316,2962,10,1646,153,368,185,135,278,670,45,234,52,375,43,398,26,3,1,,,6
volks_0279,Volkskrant,Politieke kraker,2017-06-03,ten eerste,3,712,BERT WAGENDORP,4,1,,,,5,35,367,780,3,413,67,87,64,44,86,165,10,46,15,70,12,102,12,2,1,,,
volks_0280,Volkskrant,Citaat,2017-06-03,zaterdag,9,36,,,,,,,,1,17,39,0,22,2,4,1,4,2,7,,4,2,6,1,6,,,,,,
volks_0281,Volkskrant,De Paradiso-sensatie,2017-06-03,sir edmund,62,2106,HEIN JANSSEN,11,6,,6,9,32,160,1148,2586,12,1438,160,245,189,146,160,491,40,292,122,351,45,323,22,4,3,,1,4
volks_0282,Volkskrant,De directeur van het National Theatre besloot eens te luisteren naar Brexiteers,2017-06-06,v opening,3,826,PATRICK VAN IJZENDOORN,6,,,2,5,13,61,404,980,9,576,55,108,56,37,84,203,13,79,27,162,14,131,11,6,,,1,2
volks_0283,Volkskrant,Britse verkiezingen gaan nu over terreur,2017-06-06,ten eerste,4,929,DOOR PATRICK VAN IJZENDOORN,2,2,,,9,13,57,447,1054,7,607,55,132,48,46,107,245,21,70,32,137,15,137,9,2,2,,,3
volks_0284,Volkskrant,"'Leo the Lion', gay en premier van katholiek Ierland",2017-06-06,ten eerste,15,619,PATRICK VAN IJZENDOORN,4,2,,,,6,34,299,656,4,357,54,78,32,28,59,145,12,54,13,73,6,98,4,2,2,,,
volks_0285,Volkskrant,Een onwaarschijnlijke comeback,2017-06-07,ten eerste,4,1378,DOOR PATRICK VAN IJZENDOORN,3,1,,,6,10,88,679,1537,8,858,105,200,85,66,146,351,34,123,39,167,28,184,9,3,1,,,4
volks_0286,Volkskrant,De grote vraag vandaag: wat doen de jongeren?,2017-06-08,ten eerste,8,839,PATRICK VAN IJZENDOORN,1,,,,2,3,42,403,931,3,528,53,92,64,47,93,187,25,70,29,126,8,129,8,1,,,,2
volks_0287,Volkskrant,Jongeren over de stembusgang,2017-06-08,ten eerste,8,559,PATRICK VAN IJZENDOORN,1,,,,1,2,50,331,716,2,385,40,52,62,37,45,119,16,84,11,107,17,121,5,1,,,,1
volks_0288,Volkskrant,Dit kunt u verwachten tijdens de komende verkiezingsnacht,2017-06-08,ten eerste,9,449,PATRICK VAN IJZENDOORN,,1,,,7,8,32,202,504,6,302,26,47,27,20,53,115,13,22,18,72,8,80,3,,1,,,5
volks_0289,Volkskrant,Europa zoekt naar eigen slagkracht,2017-06-08,ten eerste,17,1027,ARIE ELSHOUT,12,,,,,12,77,504,1186,8,682,83,117,72,58,127,271,35,61,13,165,19,159,6,8,,,,
volks_0290,Volkskrant,Vrij zicht,2017-06-08,uitgelicht,18,406,HANS AARSMAN,2,,,,5,7,33,225,476,2,251,25,46,45,22,39,103,6,50,7,54,8,65,6,1,,,,1
volks_0291,Volkskrant,Groot-Brittannië,2017-06-09,ten eerste,1,168,ARNON GRUNBERG,4,2,,,,6,11,72,178,5,106,7,19,10,15,11,35,4,12,10,22,5,28,,3,2,,,
volks_0292,Volkskrant,May dicht bij vernederend verlies,2017-06-09,ten eerste,1,556,PATRICK VAN IJZENDOORN,1,,,,1,2,34,258,601,2,343,38,70,37,27,62,128,16,31,14,73,9,91,5,1,,,,1
volks_0293,Volkskrant,My Country; A Work in Progress (***),2017-06-09,v opening,12,472,HEIN JANSSEN,7,2,,1,,10,36,208,546,9,338,36,58,35,24,42,131,8,36,35,70,14,55,2,6,2,,1,
volks_0294,Volkskrant,In de coulissen klinkt het slijpen van de messen,2017-06-10,ten eerste,2,795,PATRICK VAN IJZENDOORN,1,,,,8,9,63,394,915,7,521,44,100,57,31,85,204,6,79,22,112,18,143,14,1,,,,6
volks_0295,Volkskrant,Chaos,2017-06-10,ten eerste,3,704,BERT WAGENDORP,5,,,,,5,42,372,795,4,423,63,73,69,51,65,141,13,75,10,88,12,127,8,4,,,,
volks_0296,Volkskrant,Noord-Ierse protestanten zijn de reddingsboei,2017-06-10,ten eerste,4,456,PATRICK VAN IJZENDOORN,3,,,,,3,26,216,507,1,291,31,61,23,16,64,124,8,23,19,63,9,56,10,1,,,,
volks_0297,Volkskrant,Corbyn ziet in winst zijn eigen gelijk,2017-06-10,ten eerste,4,550,PATRICK VAN IJZENDOORN,2,1,,,,3,36,241,587,3,346,35,61,28,22,49,126,16,49,26,66,15,92,2,2,1,,,
volks_0298,Volkskrant,De macht is terug bij twee partijen,2017-06-10,ten eerste,5,447,PATRICK VAN IJZENDOORN,6,,,,2,8,30,186,471,8,285,27,54,20,19,55,118,15,24,17,49,9,58,6,6,,,,2
volks_0299,Volkskrant,"Meer aanslagen, minder islam",2017-06-10,opinie zaterdag,5,916,MARTIN SOMMER,3,,,,1,4,77,482,1016,2,534,56,90,94,52,105,185,15,91,10,123,14,174,7,1,,,,1
volks_0300,Volkskrant,Politieke hoogmoed,2017-06-10,opinie zaterdag,5,635,ARNOUT BROUWERS,3,1,,,1,5,27,315,655,3,340,56,86,38,35,70,143,2,58,8,58,10,86,5,1,1,,,1
volks_0301,Volkskrant,Ook politieke aardverschuiving in Schotland,2017-06-10,ten eerste,6,391,BERT LANTING,3,,,,,3,20,179,428,2,249,26,58,21,17,51,96,14,19,12,46,8,54,6,2,,,,
volks_0302,Volkskrant,Brexit versnelt het verval van Groot-Brittannië,2017-06-10,zaterdag,6,799,JONATHAN HOLSLAG,13,1,,,8,22,49,394,829,9,435,69,95,59,41,102,186,25,46,10,72,9,106,9,6,1,,,2
volks_0303,Volkskrant,Tellers telden zich de blaren op hun vingers,2017-06-10,ten eerste,6,341,BUITENLANDREDACTIE,,,,,3,3,18,132,351,2,219,20,46,19,13,30,90,16,12,18,37,5,42,3,,,,,2
volks_0304,Volkskrant,Brussel probeert de Britten te begrijpen,2017-06-10,ten eerste,6,801,"ARIE ELSHOUT, MARC PEEPERKORN",6,4,,,4,14,54,398,948,7,550,65,100,53,35,105,197,14,70,14,144,12,132,7,4,1,,,2
volks_0305,Volkskrant,"In alles een Brit, kijken naar het verleden en een reservaat zonder narigheid",2017-06-10,opinie zaterdag,9,632,PIETER KLOK,2,,,,2,4,37,329,717,4,388,38,84,58,30,70,143,9,64,17,84,15,103,2,2,,,,2
volks_0306,Volkskrant,Amateurisme is de nieuwe norm,2017-06-10,opinie zaterdag,11,592,MELLE RUNDERKAMP; SIMON HENDRIKSEN,1,,,,,1,41,291,633,1,342,54,50,79,31,41,99,6,59,18,73,9,109,5,1,,,,
volks_0307,Volkskrant,Koppig Cornwall,2017-06-10,magazine reportage,46,1780,PATRICK VAN IJZENDOORN,8,,,,5,13,130,889,2140,9,1251,124,236,128,79,262,493,31,119,69,293,40,256,10,5,,,,4
volks_0308,Volkskrant,De messen worden geslepen in May's kabinet,2017-06-12,ten eerste,4,626,PATRICK VAN IJZENDOORN,1,,,,1,2,36,312,683,2,371,39,69,36,45,67,151,9,43,22,78,9,112,3,1,,,,1
volks_0309,Volkskrant,Stem tegen May uit protest tegen Brexit-beleid,2017-06-12,ten eerste,4,851,PATRICK VAN IJZENDOORN,4,,,,4,8,59,406,980,6,574,52,116,42,34,97,216,14,73,42,144,21,124,5,3,,,,3
volks_0310,Volkskrant,Trump zou geen zin hebben in een bezoek aan Londen,2017-06-12,ten eerste,5,339,BERT LANTING,4,,,,2,6,20,169,362,4,193,22,40,27,19,44,86,5,22,5,28,5,59,,3,,,,1
volks_0311,Volkskrant,Sambal in de kabinetsformatie,2017-06-12,opinie en debat,19,750,RENÉ CUPERUS,8,1,,,,9,48,314,757,2,443,79,75,40,45,84,172,9,35,6,88,10,107,7,1,1,,,
volks_0313,Volkskrant,Stammenstrijd binnen Britse Conservatieven,2017-06-13,ten eerste,2,492,PATRICK VAN IJZENDOORN,,,,,3,3,30,223,537,2,314,39,56,29,20,56,120,2,38,13,68,10,81,5,,,,,2
volks_0314,Volkskrant,"[Mia Doornaert, columniste De Standaard Interview M...]*",2017-06-13,opinie en debat,23,769,INGE SCHOUTEN,8,,,,,8,48,429,859,4,430,65,82,60,63,78,153,9,76,12,86,20,153,2,4,,,,
volks_0315,Volkskrant,'Rustig blijven ademhalen',2017-06-14,opinie en debat,23,694,INGE SCHOUTEN,1,,,1,,2,50,376,805,2,429,62,66,84,55,61,145,19,63,9,99,14,123,5,1,,,1,
volks_0316,Volkskrant,'Teruggefloten? Dit is waar ik voor sta',2017-06-15,ten eerste,3,1068,"GIJS HERDERSCHEÊ, RAOUL DU PRÉ",6,1,,,1,8,106,640,1280,7,640,60,124,106,62,88,221,20,165,6,172,30,219,7,5,1,,,1
volks_0317,Volkskrant,Winst Labour geen wraak op Brexit,2017-06-15,opinie en debat,22,758,ADRIEJAN VAN VEEN DOCEERT POLITIEKE GESCHIEDENIS AAN DE UNIVERSITEIT UTRECHT.,2,,,,1,3,42,343,821,3,478,56,104,68,37,82,191,27,31,12,91,15,97,10,2,,,,1
volks_0318,Volkskrant,Zwak en wiebelig is zwak en wiebelig,2017-06-15,opinie en debat,22,501,"ROGER COHEN, COLUMNIST VAN THE NEW YORK TIMES",10,,,,1,11,29,226,545,7,319,45,61,27,23,47,123,5,35,14,73,7,79,6,6,,,,1
volks_0319,Volkskrant,Brexit-gesprekken beginnen maandag,2017-06-16,ten eerste,4,87,ANP,2,,,,,2,4,34,86,1,52,5,12,,3,13,20,5,5,6,8,,7,2,1,,,,
volks_0320,Volkskrant,Eindeloos door met de dubbele pet op,2017-06-16,ten eerste,4,1037,"GIJS HERDERSCHEÊ, NATALIE RIGHTON",14,3,,1,,18,70,506,1169,10,663,64,112,104,63,105,260,27,67,40,136,33,156,2,6,3,,1,
volks_0321,Volkskrant,Hoe de kiezers de media in de luren legden,2017-06-16,opinie en debat,23,596,,2,,,,1,3,38,293,673,3,380,32,76,33,26,82,152,5,42,28,87,12,95,3,2,,,,1
volks_0322,Volkskrant,De verzorgingsstaat is afgebrand,2017-06-17,ten eerste,4,1126,DOOR PATRICK VAN IJZENDOORN,2,1,,,5,8,64,522,1194,4,672,74,138,65,44,136,275,24,71,36,130,16,174,11,2,1,,,1
volks_0323,Volkskrant,Frankrijk is terug van weggeweest,2017-06-17,zaterdag,12,761,PAUL BRILL,14,4,,1,,19,41,345,800,11,455,80,90,46,36,100,175,12,27,24,82,14,107,7,7,3,,1,
volks_0324,Volkskrant,Manifest voor een ongekend avontuur,2017-06-17,sir edmund,16,1565,PETER GIESEN,12,4,,,,16,97,708,1660,7,952,138,175,97,88,144,359,25,140,23,208,25,232,6,3,4,,,
volks_0325,Volkskrant,TV-tips,2017-06-17,sir edmund,71,370,JESSE HEIJNIS,4,1,,,1,6,17,170,438,6,268,17,49,19,18,40,104,19,29,32,52,14,42,3,4,1,,,1
volks_0326,Volkskrant,Brexit-gesprek begint in sfeer van totale verwarring,2017-06-19,ten eerste,2,411,PATRICK VAN IJZENDOORN,1,2,,,,3,25,196,452,3,256,25,48,25,23,48,102,5,29,11,62,5,67,2,1,2,,,
volks_0327,Volkskrant,Kingsize rock,2017-06-19,v opening,4,1889,DOOR ROBERT VAN GIJSSEL,3,,,1,1,5,169,1053,2340,3,1287,153,187,263,129,154,387,30,251,64,344,33,326,19,1,,,1,1
volks_0328,Volkskrant,'Er komt een nieuw gordijn door Europa',2017-06-19,ten eerste,8,2400,DOOR MARC PEEPERKORN,22,17,,1,4,44,186,1258,2864,27,1606,165,263,182,139,276,588,79,265,41,396,71,375,24,14,9,,1,3
volks_0330,Volkskrant,Op Dag 1 zijn de verhoudingen al duidelijk,2017-06-20,ten eerste,10,734,ARIE ELSHOUT,6,1,,,2,9,40,386,825,6,439,39,93,59,47,100,188,12,55,10,90,9,117,6,4,1,,,1
volks_0331,Volkskrant,'Brexodus' van banken in Londense City blijft uit,2017-06-20,ten eerste,11,644,KOEN HAEGENS,6,9,,3,6,24,51,307,746,7,439,39,77,60,29,79,173,14,41,19,99,16,93,7,2,3,,1,1
volks_0332,Volkskrant,'Als Macron niet breekt met tradities zal er verzet komen',2017-06-20,opinie en debat,23,686,INGE SCHOUTEN,6,3,,,,9,48,327,722,5,395,55,81,38,37,66,154,10,64,10,74,12,120,1,2,3,,,
volks_0333,Volkskrant,Televisie,2017-06-21,v rtv,16,276,JESSE HEIJNIS,3,2,,,,5,15,101,302,5,201,22,31,9,10,27,69,18,18,23,31,18,26,,3,2,,,
volks_0334,Volkskrant,"May, ga de Brexit niet in alsof het D-Day is",2017-06-21,opinie en debat,23,780,NGAIRE WOODS,17,,,,1,18,48,363,846,8,483,63,86,46,42,84,186,23,66,14,94,13,122,7,7,,,,1
volks_0335,Volkskrant,[The Times 'De rode draad die loopt door het Brexit...]*,2017-06-21,opinie en debat,23,701,RACHEL SYLVESTER,11,5,,,,16,41,346,778,10,432,55,80,34,46,81,165,3,55,24,94,9,120,12,7,3,,,
volks_0336,Volkskrant,Is Macron wel de reddende engel?,2017-06-21,opinie en debat,24,792,DERK JAN EPPINK,34,1,,1,,36,66,316,838,13,522,69,81,40,40,73,216,3,41,14,135,11,112,3,11,1,,1,
volks_0337,Volkskrant,Chaos klinkt door tot in troonrede,2017-06-22,ten eerste,10,752,PATRICK VAN IJZENDOORN,2,1,,,1,4,45,371,861,4,490,46,82,50,41,92,197,16,61,17,119,11,123,6,2,1,,,1
volks_0338,Volkskrant,Amsterdam mogelijk toch in beeld bij Brexit,2017-06-22,economie,29,156,,1,2,,3,1,7,7,67,158,4,91,13,24,8,3,13,44,2,7,4,11,,26,3,1,1,,1,1
volks_0339,Volkskrant,"Macron het heertje, May moet naar huis",2017-06-23,ten eerste,4,1187,ARIE ELSHOUT,9,4,,,1,14,77,628,1340,7,712,97,165,96,65,144,304,10,88,17,154,21,173,6,4,2,,,1
volks_0340,Volkskrant,Massale run Britten op een EU-paspoort,2017-06-23,ten eerste,5,723,SACHA KESTER,15,2,,,,17,40,371,822,10,451,52,87,59,39,70,169,17,74,17,105,13,118,2,9,1,,,
volks_0341,Volkskrant,Rutte zoekt nieuwe vrienden,2017-06-23,ten eerste,6,1059,DOOR NATALIE RIGHTON,20,11,,4,2,37,74,521,1207,13,686,90,121,93,77,106,258,16,82,23,158,15,158,10,8,3,,1,1
volks_0342,Volkskrant,"[In het artikel 'Macron het heertje, May moet naar ...]*",2017-06-24,ten eerste,14,94,,,1,,,,1,6,45,119,1,74,5,14,3,4,13,25,11,4,2,22,1,14,1,,1,,,
volks_0343,Volkskrant,EU-begroting amper te handhaven na Brexit,2017-06-26,ten eerste,10,933,MARC PEEPERKORN,17,1,,,,18,52,393,994,13,601,63,112,52,55,114,257,24,44,7,134,15,108,9,12,1,,,
volks_0344,Volkskrant,Noord-Ierse protestanten steunen May,2017-06-27,ten eerste,7,573,PATRICK VAN IJZENDOORN,8,1,,,1,10,31,262,632,6,370,33,68,42,25,74,158,11,33,14,72,10,90,2,4,1,,,1
volks_0345,Volkskrant,"Bonus speelt een rol, hoe groot of klein is giswerk",2017-06-27,ten eerste,14,529,GERARD REIJN,11,2,,3,3,19,37,242,567,8,325,35,57,43,36,35,126,24,37,9,64,12,83,6,3,2,,2,1
volks_0346,Volkskrant,Plan soepeler bonusregels zet ChristenUnie voor het blok,2017-06-27,ten eerste,14,659,ROBERT GIEBELS,3,1,,3,2,9,42,318,745,5,427,48,93,49,28,95,183,10,36,12,89,16,80,6,1,1,,2,1
volks_0347,Volkskrant,Kan een andere West-Fries May helpen met Brexit?,2017-06-27,economie,29,510,,7,1,,,7,15,26,248,562,13,314,32,67,39,23,54,139,12,30,18,67,10,65,6,6,1,,,6
volks_0348,Volkskrant,Europa doet of neus bloedt bij Britse postkoloniale ruzie,2017-06-28,ten eerste,2,451,BEN VAN RAAIJ,18,2,,2,2,24,24,203,484,11,281,32,62,28,17,53,116,10,21,17,60,6,56,6,8,1,,1,1
volks_0350,Volkskrant,"EU zit niet in de lift, het is de stilte in de storm",2017-07-01,opinie zaterdag,4,938,ARNOUT BROUWERS,17,,,,,17,81,473,1088,7,615,89,91,87,48,82,208,22,80,10,160,25,182,4,7,,,,
volks_0351,Volkskrant,"Wie er niet bij is, is vertrokken",2017-07-01,opinie zaterdag,5,879,MARTIN SOMMER,11,3,,,,14,63,449,976,7,527,57,107,80,47,111,221,12,67,7,113,12,127,15,6,1,,,
volks_0352,Volkskrant,'Brexit biedt kansen die ik liever niet had gehad',2017-07-01,ten eerste,6,967,DOOR ROBERT GIEBELS,29,,,,5,34,69,529,1154,9,625,73,129,94,57,77,213,25,121,16,152,28,159,10,8,,,,1
volks_0353,Volkskrant,Salarissen,2017-07-01,opinie zaterdag,6,643,ALEID TRUIJENS,,,,,,,59,303,698,0,395,50,57,65,32,56,137,5,64,8,101,10,112,1,,,,,
volks_0354,Volkskrant,Bonussen zijn in een razend tempo aan een comeback bezig,2017-07-01,ten eerste,6,955,KOEN HAEGENS,4,,,3,1,8,70,409,1034,5,625,84,104,68,44,89,209,28,70,26,142,19,143,8,2,,,2,1
volks_0355,Volkskrant,De onttakeling van het Amerikaanse leiderschap,2017-07-01,zaterdag,8,763,PAUL BRILL,7,,,,,7,45,384,810,5,426,46,94,50,39,97,169,25,71,19,85,12,101,2,5,,,,
volks_0356,Volkskrant,Te veel verdienende bankiers en te weinig verdienende leraren: niet te veel over zeuren,2017-07-01,opinie zaterdag,11,611,SIMON HENDRIKSEN; MELLE RUNDERKAMP,3,,,,,3,38,321,656,1,335,54,53,80,41,48,116,18,58,8,72,9,91,8,1,,,,
volks_0357,Volkskrant,"Toerist is goed af met harde euro, zeker in Sierra Leone",2017-07-01,economie,16,303,JORIS VAN VENROOIJ,17,,,,,17,20,128,353,11,225,25,32,19,4,44,72,32,11,13,39,17,36,9,11,,,,
volks_0358,Volkskrant,Annus horribilis,2017-07-01,sir edmund,62,2410,PATRICK VAN IJZENDOORN,10,4,,,14,28,185,1285,2886,13,1601,165,287,198,142,231,557,54,303,85,388,66,395,15,4,4,,,5
volks_0359,Volkskrant,Harde breuk met Europa begint met visserijverbod,2017-07-03,ten eerste,2,553,GERARD REIJN,7,,,,1,8,36,283,611,7,328,48,70,43,18,85,124,18,35,11,65,9,81,4,6,,,,1
volks_0360,Volkskrant,Torso,2017-07-04,v opening,2,515,FRANK HEINEN,1,,,,,1,46,277,627,1,350,22,72,50,25,60,116,5,41,16,100,15,94,11,1,,,,
volks_0361,Volkskrant,Brexit bedreigt de aardbeienpluk,2017-07-06,ten eerste,21,763,PATRICK VAN IJZENDOORN,2,,,,3,5,55,370,913,3,543,31,102,61,39,93,211,34,46,24,127,14,126,5,1,,,,2
volks_0362,Volkskrant,Is Ronaldo niet te prevaleren boven bonusbankiers?,2017-07-06,economie,31,501,,4,3,,3,3,13,22,252,535,8,283,26,72,44,24,64,122,21,17,4,43,9,81,8,2,3,,1,2
volks_0363,Volkskrant,Zomer,2017-07-07,ten eerste,2,531,SHEILA SITALSING,,,,,,,40,232,560,0,328,30,61,32,31,50,118,1,43,6,75,16,91,6,,,,,
volks_0364,Volkskrant,[Zomervakantie Voor Midden-Nederland begint vandaag...]*,2017-07-07,ten eerste,2,64,,1,,,,,1,4,21,61,1,40,3,8,2,,9,16,2,2,2,7,4,6,,1,,,,
volks_0365,Volkskrant,Het krachtenspel in Hamburg,2017-07-07,ten eerste,6,1859,SACHA KESTER,48,10,,,,58,121,783,2069,28,1286,93,242,106,90,159,531,103,94,62,267,62,245,15,23,5,,,
volks_0366,Volkskrant,Valutahandelblijft in londen,2017-07-07,economie,28,104,,,,,,3,3,6,56,107,1,51,7,18,5,3,15,26,2,9,1,8,,12,1,,,,,1
volks_0367,Volkskrant,Pro-Europees populisme,2017-07-08,opinie zaterdag,4,933,HANS WANSINK,12,5,,,,17,66,435,1010,12,575,78,107,63,63,94,252,7,75,23,102,15,129,2,8,4,,,
volks_0368,Volkskrant,"Bijeen, maar niet meer gezamenlijk",2017-07-10,ten eerste,4,1080,STERRE LINDHOUT,12,8,,,,20,63,510,1195,11,685,77,138,85,49,125,286,12,75,29,137,26,142,14,8,3,,,
volks_0369,Volkskrant,Wanhopige May bedelt om steun bij haar rivaal Corbyn,2017-07-11,ten eerste,2,533,PATRICK VAN IJZENDOORN,,,,,,,29,250,568,0,318,29,66,37,24,65,124,6,38,9,67,7,94,2,,,,,
volks_0370,Volkskrant,Is Jeepa superieur aan TTIP en Ceta?,2017-07-11,economie,27,487,PETER DE WAARD,10,4,,1,,15,28,231,516,7,285,27,65,28,33,58,131,12,19,3,51,9,77,3,4,2,,1,
volks_0371,Volkskrant,Amsterdam aast op vette kluif: het geneesmiddelenbureau,2017-07-12,ten eerste,15,881,MARC PEEPERKORN,2,14,,7,2,25,50,357,908,15,551,70,98,46,43,106,215,27,40,16,118,12,109,8,2,11,,1,1
volks_0372,Volkskrant,Irritatie EU over Britten,2017-07-13,ten eerste,1,90,,,1,,,,1,5,52,95,1,43,3,13,9,4,11,19,3,8,3,8,1,13,,,1,,,
volks_0373,Volkskrant,Brussels geduld met Britten is op,2017-07-13,ten eerste,17,742,ARIE ELSHOUT,7,2,,,4,13,48,403,848,4,445,51,87,63,37,96,161,21,68,11,102,11,130,10,2,1,,,1
volks_0374,Volkskrant,'Vriendendiner' Macron en Trump,2017-07-14,ten eerste,15,653,PETER GIESEN,7,4,,,,11,35,287,710,4,423,53,84,47,26,75,161,8,32,26,89,11,93,5,3,1,,,
volks_0376,Volkskrant,EasyJet vlucht naar Wenen vanwege Brexit,2017-07-15,economie,17,243,,6,1,,,1,8,14,88,237,4,149,19,32,10,6,27,63,2,5,5,29,4,29,6,2,1,,,1
volks_0377,Volkskrant,Paniek om Brexit slaat toe in Britse politiek,2017-07-17,ten eerste,1,676,PATRICK VAN IJZENDOORN,2,2,,,3,7,40,305,714,6,409,35,77,29,30,86,164,10,54,23,82,11,111,2,2,2,,,2
volks_0378,Volkskrant,Geen dubbel paspoort Nederlanders na Brexit,2017-07-17,ten eerste,4,206,,2,,,,,2,8,96,209,1,113,12,31,6,7,27,50,3,16,4,23,1,26,3,1,,,,
volks_0380,Volkskrant,'Brussel sociaal? Niet voor ons',2017-07-17,ten eerste,11,673,NANDA TROOST,12,4,,2,,18,37,300,742,12,442,52,71,69,36,47,164,20,50,20,94,12,100,7,9,1,,2,
volks_0381,Volkskrant,Bescherming,2017-07-18,opinie en debat,19,411,PIETER KLOK,2,,,,,2,20,200,431,1,231,33,48,37,23,39,87,12,34,5,40,6,62,5,1,,,,
volks_0382,Volkskrant,Baas prijsvechter in de lucht naar tv-bedrijf,2017-07-18,economie,23,123,,,,,,,,9,51,120,0,69,7,19,4,2,14,34,4,5,3,8,4,15,1,,,,,
volks_0383,Volkskrant,Notitieblokje,2017-07-19,opinie en debat,19,134,,,2,,,1,3,8,52,134,2,82,9,12,10,6,16,30,1,6,3,16,2,23,,,1,,,1
volks_0384,Volkskrant,Operatie Dunkirk,2017-07-20,v opening,4,1771,BOR BEEKMAN,5,11,,2,5,23,130,865,2099,8,1234,114,220,122,88,192,450,42,184,43,333,36,262,13,2,2,,2,2
volks_0385,Volkskrant,Eerste Brexit-gesprekken weinig vruchtbaar,2017-07-21,ten eerste,11,459,MARC PEEPERKORN,7,2,,,3,12,31,214,495,5,281,32,52,34,24,48,115,12,36,5,66,5,64,2,3,1,,,1
volks_0386,Volkskrant,Brexit als vechtscheiding,2017-07-22,opinie zaterdag,17,403,HANS WANSINK,4,,,,,4,23,214,413,4,199,27,53,26,29,50,82,9,20,4,37,5,68,3,4,,,,
volks_0387,Volkskrant,"Waar altijd 'Rule, Britannia!' klinkt, hoor je nu de Europese hymne",2017-07-24,ten eerste,2,441,PATRICK VAN IJZENDOORN,1,1,,,1,3,26,192,469,3,277,31,49,18,16,53,113,7,33,27,57,6,57,2,1,1,,,1
volks_0388,Volkskrant,Nederland kan zijn eurokramp beter loslaten,2017-07-24,opinie en debat,19,841,DIRK-JAN VAN BAAR,15,3,,3,,21,44,458,948,9,490,54,112,77,60,86,187,8,86,23,98,10,142,5,6,2,,1,
volks_0389,Volkskrant,Hope and glory,2017-07-25,opinie en debat,19,142,SANDER VAN WALSUM,,,,,1,1,8,65,143,1,78,9,18,11,5,16,30,1,10,8,12,,19,4,,,,,1
volks_0390,Volkskrant,"Productie Mini's niet in Born, maar in Oxford",2017-07-26,economie,27,121,,1,,,,2,3,8,51,130,2,79,6,18,8,5,16,31,4,1,4,14,,20,3,1,,,,1
